sector,indicator,country,year,variable,value,unit,label
Industry Steel,Steel emissions intensity (per product),NZ,1996,historic,2148.0461358496764,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,1997,historic,2162.1589707960893,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,1998,historic,2286.890499114304,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,1999,historic,2333.0911225270443,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2000,historic,2519.06173874982,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2001,historic,2312.114739495312,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2002,historic,2361.2330349878703,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2003,historic,2450.197684275377,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2004,historic,2358.2702032011066,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2005,historic,2365.3978450204536,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2006,historic,2611.5321705329866,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2007,historic,2477.585474586766,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2008,historic,2522.923862469563,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2009,historic,2452.436996238005,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2010,historic,2414.377943085184,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2011,historic,2411.4848719361003,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2012,historic,2134.954369664401,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2013,historic,2186.8227162593084,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2014,historic,2393.046649216276,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2015,historic,2563.7025900444924,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NZ,2016,historic,3394.6559262158794,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,1990,historic,310.95545119668617,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,1991,historic,281.49972904643835,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,1992,historic,271.1214402455695,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,1993,historic,214.5868522678178,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,1994,historic,239.61955651796933,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,1995,historic,240.3086273522012,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,1996,historic,247.74012510638198,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,1997,historic,223.16579993658985,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,1998,historic,264.2898537984502,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,1999,historic,238.6707063524846,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2000,historic,227.34183812803414,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2001,historic,202.94200217668842,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2002,historic,162.16874749907166,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2003,historic,159.6426166284791,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2004,historic,203.0699543347068,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2005,historic,174.17892036883063,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2006,historic,195.54456961977192,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2007,historic,193.6899608365226,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2008,historic,227.86157328092318,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2009,historic,235.63139198577144,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2010,historic,385.8813580771064,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2011,historic,294.3225990572492,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2012,historic,207.0002848416883,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2013,historic,233.38129139954944,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2014,historic,255.86908567132667,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2015,historic,247.06570890399155,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),NO,2016,historic,223.86197297727088,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,1992,historic,2343.3220345458485,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,1993,historic,2329.062113334573,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,1994,historic,2484.8736202588543,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,1995,historic,2878.737717126923,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,1996,historic,3303.235458807605,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,1997,historic,2673.776664986104,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,1998,historic,2933.9947234565434,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,1999,historic,2652.7032150901555,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2000,historic,2490.676538030889,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2001,historic,2572.863930249959,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2002,historic,2606.038382682791,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2003,historic,2562.019105689798,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2004,historic,2474.311950693124,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2005,historic,2503.607801015733,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2006,historic,2419.7568856369226,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2007,historic,2376.22018161928,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2008,historic,2505.046391266496,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2009,historic,2497.1058390448675,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2010,historic,2378.499062471078,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2011,historic,2388.804807021999,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2012,historic,2329.9861403359937,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2013,historic,2287.4300785972573,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2014,historic,2183.119389700637,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2015,historic,2256.874541420138,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),RU,2016,historic,2243.8469927226583,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,1999,historic,308.82249755880747,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2000,historic,259.7313374940058,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2001,historic,264.74719673791446,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2002,historic,282.0762692032205,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2003,historic,298.0368829774626,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2004,historic,291.55916414014837,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2005,historic,243.48568953672586,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2006,historic,272.16120398603675,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2007,historic,276.5676266101123,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2008,historic,252.5452001666111,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2009,historic,267.03700554941844,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2010,historic,227.1253862615671,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2011,historic,219.8466762504895,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2012,historic,198.62957665967807,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2013,historic,182.24116077533432,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2014,historic,196.20528294686605,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2015,historic,207.77080321114533,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),CH,2016,historic,202.97768742083926,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,1990,historic,1726.6102607686855,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,1991,historic,1773.4716168445264,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,1992,historic,1615.578998020441,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,1993,historic,1405.4034930538626,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,1994,historic,1205.1355899711482,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,1995,historic,1217.4765705349835,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,1996,historic,1215.895257656796,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,1997,historic,1159.833529445751,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,1998,historic,1200.285265398108,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,1999,historic,1094.7299403761037,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,2000,historic,1163.3454373131362,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,2001,historic,1130.840670796579,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,2002,historic,966.5702750356539,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,2003,historic,903.6198193762567,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,2004,historic,801.2536414597333,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,2005,historic,831.6672345822508,kg CO2 / t product,
Industry Steel,Steel emissions intensity (per product),TR,2006,historic,759.060263041059,kg CO2 / t product,
